GRID_CD,x_min,y_min,x_max,y_max,center_x,center_y,grid_m,selection,center_adm_cd,center_adm_nm,center_lon,center_lat,pop_2024_grid,pop_2026_est_int,households_2026_est_int,population_source_grid_count,facility_commerce__commercial_area__total,facility_commerce__commercial_area__market,facility_commerce__commercial_area__shoppingmall,facility_commerce__convstore__total,facility_commerce__convstore__편의점,facility_education__school_older__total,facility_education__school_older__고등학교,facility_education__school_older__중학교,facility_education__school_younger__total,facility_education__school_younger__유치원,facility_education__school_younger__초등학교,facility_education__school_younger__특수학교,facility_leisure__cultural_area__total,facility_leisure__cultural_area__cultural_facility,facility_leisure__cultural_area__library,facility_leisure__cultural_area__live_hall,facility_leisure__cultural_area__museum,facility_leisure__cultural_area__sportandresort,facility_leisure__cultural_area__theater,facility_leisure__park__total,facility_leisure__park__근린공원,facility_leisure__park__문화공원,facility_leisure__park__소공원,facility_leisure__park__수변공원,facility_leisure__park__어린이공원,facility_leisure__park__역사공원,facility_leisure__park__체육공원,facility_life__agency__total,facility_life__agency__시청구청,facility_life__agency__행정복지센터,facility_life__welfare_facilities_for_elderly__total,facility_life__welfare_facilities_for_elderly__노인복지시설,facility_medical__hospital__total,facility_medical__hospital__병원,facility_medical__hospital__보건소,facility_medical__hospital__보건지소,facility_medical__hospital__보건진료소,facility_medical__hospital__상급종합,facility_medical__hospital__요양병원,facility_medical__hospital__의원,facility_medical__hospital__정신병원,facility_medical__hospital__종합병원,facility_medical__hospital__치과병원,facility_medical__hospital__치과의원,facility_medical__hospital__한방병원,facility_medical__hospital__한의원,facility_medical__pharmacy__total,facility_medical__pharmacy__약국
G500_00668,217500.0,461000.0,218000.0,461500.0,217750.0,461250.0,500,center_in_cheonan,34011110,목천읍,127.1987622271705,36.74966161719316,5.0,5,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00669,218000.0,461000.0,218500.0,461500.0,218250.0,461250.0,500,center_in_cheonan,34011340,성남면,127.20436113128108,36.74965213364897,5.0,3,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00670,218500.0,461000.0,219000.0,461500.0,218750.0,461250.0,500,center_in_cheonan,34011340,성남면,127.20996003273618,36.74964238667784,64.0,40,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00671,219000.0,461000.0,219500.0,461500.0,219250.0,461250.0,500,center_in_cheonan,34011340,성남면,127.21555893146306,36.74963237628017,97.0,62,36,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00672,219500.0,461000.0,220000.0,461500.0,219750.0,461250.0,500,center_in_cheonan,34011340,성남면,127.22115782738894,36.74962210245635,5.0,3,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00673,220000.0,461000.0,220500.0,461500.0,220250.0,461250.0,500,center_in_cheonan,34011340,성남면,127.22675672044107,36.74961156520681,10.0,6,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00674,220500.0,461000.0,221000.0,461500.0,220750.0,461250.0,500,center_in_cheonan,34011340,성남면,127.23235561054676,36.749600764532,10.0,6,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00675,221000.0,461000.0,221500.0,461500.0,221250.0,461250.0,500,center_in_cheonan,34011340,성남면,127.23795449763317,36.749589700432324,62.0,39,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00676,221500.0,461000.0,222000.0,461500.0,221750.0,461250.0,500,center_in_cheonan,34011340,성남면,127.24355338162763,36.74957837290825,52.0,34,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00677,222000.0,461000.0,222500.0,461500.0,222250.0,461250.0,500,center_in_cheonan,34011340,성남면,127.24915226245737,36.74956678196025,24.0,15,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00678,222500.0,461000.0,223000.0,461500.0,222750.0,461250.0,500,center_in_cheonan,34011340,성남면,127.25475114004959,36.7495549275888,72.0,46,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00679,223000.0,461000.0,223500.0,461500.0,223250.0,461250.0,500,center_in_cheonan,34011340,성남면,127.2603500143316,36.74954280979434,73.0,47,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00680,223500.0,461000.0,224000.0,461500.0,223750.0,461250.0,500,center_in_cheonan,34011350,수신면,127.26594888523063,36.749530428577415,36.0,22,13,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00681,224000.0,461000.0,224500.0,461500.0,224250.0,461250.0,500,center_in_cheonan,34011340,성남면,127.27154775267397,36.749517783938515,29.0,18,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00682,224500.0,461000.0,225000.0,461500.0,224750.0,461250.0,500,center_in_cheonan,34011350,수신면,127.27714661658881,36.74950487587814,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00683,225000.0,461000.0,225500.0,461500.0,225250.0,461250.0,500,center_in_cheonan,34011350,수신면,127.28274547690243,36.74949170439683,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00684,225500.0,461000.0,226000.0,461500.0,225750.0,461250.0,500,center_in_cheonan,34011350,수신면,127.28834433354208,36.74947826949513,44.0,25,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00685,226000.0,461000.0,226500.0,461500.0,226250.0,461250.0,500,center_in_cheonan,34011350,수신면,127.29394318643504,36.749464571173576,51.0,30,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00686,226500.0,461000.0,227000.0,461500.0,226750.0,461250.0,500,center_in_cheonan,34011350,수신면,127.29954203550852,36.74945060943273,21.0,11,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00687,227000.0,461000.0,227500.0,461500.0,227250.0,461250.0,500,center_in_cheonan,34011350,수신면,127.3051408806898,36.74943638427316,5.0,3,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00688,227500.0,461000.0,228000.0,461500.0,227750.0,461250.0,500,center_in_cheonan,34011360,병천면,127.31073972190616,36.749421895695455,20.0,16,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00689,228000.0,461000.0,228500.0,461500.0,228250.0,461250.0,500,center_in_cheonan,34011360,병천면,127.31633855908478,36.74940714370019,50.0,42,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00690,228500.0,461000.0,229000.0,461500.0,228750.0,461250.0,500,center_in_cheonan,34011360,병천면,127.321937392153,36.74939212828798,10.0,8,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00691,229000.0,461000.0,229500.0,461500.0,229250.0,461250.0,500,center_in_cheonan,34011360,병천면,127.32753622103802,36.749376849459445,5.0,4,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00692,229500.0,461000.0,230000.0,461500.0,229750.0,461250.0,500,center_in_cheonan,34011360,병천면,127.33313504566709,36.74936130721519,0.0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00693,235500.0,461000.0,236000.0,461500.0,235750.0,461250.0,500,center_in_cheonan,34011370,동면,127.40032058277524,36.74915425410011,18.0,13,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00694,208500.0,461500.0,209000.0,462000.0,208750.0,461750.0,500,center_in_cheonan,34011310,풍세면,127.09798731145347,36.754292868405386,5.0,5,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00695,209000.0,461500.0,209500.0,462000.0,209250.0,461750.0,500,center_in_cheonan,34011310,풍세면,127.1035865783161,36.75428812582889,8.0,8,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00696,209500.0,461500.0,210000.0,462000.0,209750.0,461750.0,500,center_in_cheonan,34011310,풍세면,127.10918584383246,36.754283119777206,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00697,210000.0,461500.0,210500.0,462000.0,210250.0,461750.0,500,center_in_cheonan,34011310,풍세면,127.11478510792983,36.75427785025051,15.0,15,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00698,210500.0,461500.0,211000.0,462000.0,210750.0,461750.0,500,center_in_cheonan,34011310,풍세면,127.12038437053536,36.75427231724902,18.0,18,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00699,211000.0,461500.0,211500.0,462000.0,211250.0,461750.0,500,center_in_cheonan,34011310,풍세면,127.12598363157636,36.75426652077296,400.0,404,205,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
G500_00700,211500.0,461500.0,212000.0,462000.0,211750.0,461750.0,500,center_in_cheonan,34011310,풍세면,127.13158289097998,36.75426046082257,62.0,62,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00701,212000.0,461500.0,212500.0,462000.0,212250.0,461750.0,500,center_in_cheonan,34011310,풍세면,127.1371821486735,36.7542541373981,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00702,212500.0,461500.0,213000.0,462000.0,212750.0,461750.0,500,center_in_cheonan,34011580,청룡동,127.14278140458417,36.754247550499805,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00703,213000.0,461500.0,213500.0,462000.0,213250.0,461750.0,500,center_in_cheonan,34011580,청룡동,127.1483806586392,36.75424070012796,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00704,213500.0,461500.0,214000.0,462000.0,213750.0,461750.0,500,center_in_cheonan,34011310,풍세면,127.15397991076578,36.75423358628283,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00705,214000.0,461500.0,214500.0,462000.0,214250.0,461750.0,500,center_in_cheonan,34011310,풍세면,127.1595791608912,36.75422620896472,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00706,214500.0,461500.0,215000.0,462000.0,214750.0,461750.0,500,center_in_cheonan,34011110,목천읍,127.16517840894267,36.754218568173926,5.0,5,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00707,215000.0,461500.0,215500.0,462000.0,215250.0,461750.0,500,center_in_cheonan,34011110,목천읍,127.1707776548474,36.754210663910754,166.0,152,76,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00708,215500.0,461500.0,216000.0,462000.0,215750.0,461750.0,500,center_in_cheonan,34011110,목천읍,127.17637689853265,36.75420249617553,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00709,216000.0,461500.0,216500.0,462000.0,216250.0,461750.0,500,center_in_cheonan,34011110,목천읍,127.18197613992564,36.75419406496859,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00710,216500.0,461500.0,217000.0,462000.0,216750.0,461750.0,500,center_in_cheonan,34011110,목천읍,127.18757537895361,36.75418537029029,13.0,12,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00711,217000.0,461500.0,217500.0,462000.0,217250.0,461750.0,500,center_in_cheonan,34011110,목천읍,127.19317461554377,36.75417641214096,5.0,5,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00712,217500.0,461500.0,218000.0,462000.0,217750.0,461750.0,500,center_in_cheonan,34011340,성남면,127.1987738496234,36.75416719052097,31.0,20,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00713,218000.0,461500.0,218500.0,462000.0,218250.0,461750.0,500,center_in_cheonan,34011340,성남면,127.20437308111968,36.7541577054307,5.0,3,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00714,218500.0,461500.0,219000.0,462000.0,218750.0,461750.0,500,center_in_cheonan,34011340,성남면,127.20997230995988,36.75414795687056,31.0,20,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00715,219000.0,461500.0,219500.0,462000.0,219250.0,461750.0,500,center_in_cheonan,34011340,성남면,127.21557153607118,36.75413794484091,41.0,26,15,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00716,219500.0,461500.0,220000.0,462000.0,219750.0,461750.0,500,center_in_cheonan,34011340,성남면,127.22117075938088,36.75412766934219,61.0,39,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00717,220000.0,461500.0,220500.0,462000.0,220250.0,461750.0,500,center_in_cheonan,34011340,성남면,127.2267699798162,36.754117130374794,8.0,5,3,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00718,220500.0,461500.0,221000.0,462000.0,220750.0,461750.0,500,center_in_cheonan,34011340,성남면,127.23236919730434,36.75410632793918,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00719,221000.0,461500.0,221500.0,462000.0,221250.0,461750.0,500,center_in_cheonan,34011340,성남면,127.23796841177256,36.75409526203576,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00720,221500.0,461500.0,222000.0,462000.0,221750.0,461750.0,500,center_in_cheonan,34011340,성남면,127.24356762314804,36.75408393266499,122.0,81,44,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00721,222000.0,461500.0,222500.0,462000.0,222250.0,461750.0,500,center_in_cheonan,34011340,성남면,127.24916683135812,36.75407233982737,18.0,12,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00722,222500.0,461500.0,223000.0,462000.0,222750.0,461750.0,500,center_in_cheonan,34011340,성남면,127.25476603632994,36.75406048352331,8.0,5,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00723,223000.0,461500.0,223500.0,462000.0,223250.0,461750.0,500,center_in_cheonan,34011340,성남면,127.26036523799077,36.75404836375336,52.0,32,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
G500_00724,223500.0,461500.0,224000.0,462000.0,223750.0,461750.0,500,center_in_cheonan,34011340,성남면,127.26596443626788,36.75403598051796,31.0,21,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00725,224000.0,461500.0,224500.0,462000.0,224250.0,461750.0,500,center_in_cheonan,34011340,성남면,127.27156363108843,36.75402333381764,13.0,8,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00726,224500.0,461500.0,225000.0,462000.0,224750.0,461750.0,500,center_in_cheonan,34011340,성남면,127.27716282237971,36.75401042365292,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00727,225000.0,461500.0,225500.0,462000.0,225250.0,461750.0,500,center_in_cheonan,34011350,수신면,127.28276201006895,36.75399725002431,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00728,225500.0,461500.0,226000.0,462000.0,225750.0,461750.0,500,center_in_cheonan,34011350,수신면,127.28836119408338,36.75398381293236,8.0,4,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00729,226000.0,461500.0,226500.0,462000.0,226250.0,461750.0,500,center_in_cheonan,34011350,수신면,127.29396037435022,36.75397011237763,92.0,55,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00730,226500.0,461500.0,227000.0,462000.0,226750.0,461750.0,500,center_in_cheonan,34011350,수신면,127.29955955079674,36.75395614836065,5.0,3,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00731,227000.0,461500.0,227500.0,462000.0,227250.0,461750.0,500,center_in_cheonan,34011360,병천면,127.30515872335012,36.75394192088202,15.0,12,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00732,227500.0,461500.0,228000.0,462000.0,227750.0,461750.0,500,center_in_cheonan,34011360,병천면,127.3107578919377,36.75392742994229,5.0,4,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00733,228000.0,461500.0,228500.0,462000.0,228250.0,461750.0,500,center_in_cheonan,34011360,병천면,127.3163570564866,36.753912675542075,16.0,14,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00734,228500.0,461500.0,229000.0,462000.0,228750.0,461750.0,500,center_in_cheonan,34011360,병천면,127.32195621692412,36.75389765768197,23.0,18,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00735,229000.0,461500.0,229500.0,462000.0,229250.0,461750.0,500,center_in_cheonan,34011360,병천면,127.32755537317753,36.753882376362576,59.0,48,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00736,229500.0,461500.0,230000.0,462000.0,229750.0,461750.0,500,center_in_cheonan,34011360,병천면,127.333154525174,36.75386683158454,0.0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00737,230000.0,461500.0,230500.0,462000.0,230250.0,461750.0,500,center_in_cheonan,34011370,동면,127.3387536728408,36.75385102334846,0.0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00738,230500.0,461500.0,231000.0,462000.0,230750.0,461750.0,500,center_in_cheonan,34011370,동면,127.34435281610517,36.75383495165503,13.0,9,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00739,231000.0,461500.0,231500.0,462000.0,231250.0,461750.0,500,center_in_cheonan,34011370,동면,127.34995195489437,36.753818616504866,0.0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00740,234500.0,461500.0,235000.0,462000.0,234750.0,461750.0,500,center_in_cheonan,34011370,동면,127.38914579500154,36.753696893722925,0.0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_00741,235000.0,461500.0,235500.0,462000.0,235250.0,461750.0,500,center_in_cheonan,34011370,동면,127.3947448953699,36.75367845094391,0.0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
